user_id,y_true,predicted_probability,top_driver_1,top_driver_1_shap,top_driver_2,top_driver_2_shap,top_driver_3,top_driver_3_shap,top_driver_4,top_driver_4_shap,top_driver_5,top_driver_5_shap
U006161,0,0.7601114511489868,numeric__watch_time_last_30d,0.977039098739624,numeric__days_since_last_session,0.9097629189491272,numeric__sessions_last_30d,0.7176029086112976,numeric__completion_rate,-0.4520373046398163,numeric__content_diversity_score,0.3788561224937439
U009373,0,0.0003942767216358334,numeric__watch_time_last_30d,-1.1696723699569702,numeric__content_diversity_score,-1.1349096298217773,numeric__completion_rate,-1.109589695930481,numeric__sessions_last_30d,-0.7171357274055481,numeric__feature_usage_score,-0.5187727212905884
U002240,0,0.9021977782249451,numeric__watch_time_last_30d,0.7300741076469421,numeric__sessions_last_30d,0.6181104779243469,numeric__completion_rate,0.5803529024124146,numeric__days_since_last_session,0.5349912643432617,numeric__skip_rate,0.5055735111236572
U008307,0,0.00034608415444381535,numeric__watch_time_last_30d,-2.5353455543518066,numeric__completion_rate,-0.9063864350318909,numeric__sessions_last_30d,-0.7699811458587646,numeric__days_since_last_session,-0.574095606803894,numeric__skip_rate,-0.43545788526535034
U007302,1,0.872651994228363,numeric__days_since_last_session,1.0140854120254517,numeric__sessions_last_30d,0.6205551028251648,numeric__watch_time_last_30d,0.346165269613266,numeric__completion_rate,0.32758212089538574,numeric__content_diversity_score,0.28837937116622925
U003860,0,0.002823756542056799,numeric__watch_time_last_30d,-1.1892415285110474,numeric__content_diversity_score,-0.6046212911605835,numeric__sessions_last_30d,-0.5079242587089539,numeric__completion_rate,-0.45084476470947266,numeric__days_since_last_session,-0.2953284680843353
U001869,0,0.19645023345947266,numeric__content_diversity_score,0.6567413806915283,numeric__watch_time_last_30d,-0.5242636203765869,numeric__avg_session_duration_min,0.42180734872817993,numeric__skip_rate,-0.23406226933002472,numeric__days_since_last_session,-0.21169254183769226
U000864,0,0.5647280216217041,numeric__days_since_last_session,0.6930238604545593,numeric__watch_time_last_30d,0.5703343152999878,numeric__tenure_days,-0.3108454942703247,numeric__sessions_last_30d,0.2745249271392822,numeric__active_days_last_30d,0.26760971546173096
U001378,0,0.01065816543996334,numeric__watch_time_last_30d,-1.0508478879928589,numeric__feature_usage_score,-0.592485785484314,numeric__sessions_last_30d,-0.5519678592681885,numeric__skip_rate,0.48795077204704285,numeric__days_since_last_session,-0.33483704924583435
U000192,0,0.00011617397103691474,numeric__watch_time_last_30d,-2.4163684844970703,numeric__completion_rate,-1.1510415077209473,numeric__content_diversity_score,-0.9406259059906006,numeric__sessions_last_30d,-0.5388957262039185,numeric__days_since_last_session,-0.5120989680290222
U001008,0,0.06960427761077881,numeric__watch_time_last_30d,-0.712790310382843,numeric__days_since_last_session,-0.3603804409503937,numeric__completion_rate,0.21251323819160461,numeric__skip_rate,-0.17610082030296326,numeric__feature_usage_score,0.14041255414485931
U007177,0,0.2311898171901703,numeric__days_since_last_session,-0.5967780351638794,numeric__sessions_last_30d,0.3482551872730255,numeric__feature_usage_score,-0.31928324699401855,numeric__tenure_days,-0.3127232491970062,numeric__watch_time_last_30d,0.26593878865242004
U008033,0,0.0007247352623380721,numeric__completion_rate,-1.2779775857925415,numeric__content_diversity_score,-1.1200664043426514,numeric__skip_rate,-0.9778493046760559,numeric__watch_time_last_30d,-0.6326877474784851,numeric__watchlist_additions_last_30d,-0.48398345708847046
U005433,0,0.0007467847317457199,numeric__watch_time_last_30d,-2.4114034175872803,numeric__sessions_last_30d,-0.668432354927063,numeric__completion_rate,-0.5552940964698792,numeric__days_since_last_session,-0.5274400115013123,numeric__search_activity_last_30d,-0.3398551344871521
U002877,0,0.05120564624667168,numeric__sessions_last_30d,-0.6018387675285339,numeric__days_since_last_session,-0.5901551246643066,numeric__feature_usage_score,-0.2983195185661316,numeric__completion_rate,-0.2570815086364746,numeric__skip_rate,0.19223695993423462
U006523,0,0.00022916821762919426,numeric__watch_time_last_30d,-2.4448442459106445,numeric__completion_rate,-1.0992382764816284,numeric__content_diversity_score,-0.9608708620071411,numeric__sessions_last_30d,-0.59502112865448,numeric__days_since_last_session,-0.584848940372467
U000948,0,0.0017159193521365523,numeric__completion_rate,-1.096665382385254,numeric__watch_time_last_30d,-1.0149778127670288,numeric__days_since_last_session,-0.5315262675285339,numeric__sessions_last_30d,-0.5089152455329895,numeric__skip_rate,-0.32309257984161377
U000779,0,0.00011588563211262226,numeric__watch_time_last_30d,-2.3620917797088623,numeric__content_diversity_score,-0.9091988801956177,numeric__completion_rate,-0.8853985667228699,numeric__skip_rate,-0.6754024028778076,numeric__sessions_last_30d,-0.5217704772949219
U004310,0,0.0010444317013025284,numeric__watch_time_last_30d,-2.3883421421051025,numeric__completion_rate,-0.9079321026802063,numeric__sessions_last_30d,-0.6219229698181152,numeric__days_since_last_session,-0.4608975350856781,numeric__search_activity_last_30d,-0.4145638644695282
U005857,1,0.19346065819263458,numeric__watch_time_last_30d,1.138535499572754,numeric__completion_rate,-0.6869579553604126,numeric__days_since_last_session,-0.6590671539306641,numeric__sessions_last_30d,0.5449528098106384,numeric__watchlist_additions_per_session,-0.39300498366355896
U009965,0,0.7036109566688538,numeric__days_since_last_session,1.2530057430267334,numeric__avg_session_duration_min,0.39420193433761597,numeric__sessions_last_30d,0.37312769889831543,numeric__content_diversity_score,0.33652031421661377,numeric__skip_rate,-0.32883477210998535
U005883,1,0.7646986246109009,numeric__days_since_last_session,1.1586337089538574,numeric__watch_time_last_30d,0.40530574321746826,numeric__feature_usage_score,0.3325839936733246,numeric__sessions_last_30d,0.3119228184223175,numeric__completion_rate,0.28186580538749695
U008784,1,0.3977748155593872,numeric__watch_time_last_30d,0.923531711101532,numeric__sessions_last_30d,0.5586996674537659,numeric__content_diversity_score,0.3350507616996765,numeric__days_since_last_session,-0.32775890827178955,numeric__completion_rate,-0.322842538356781
U009568,0,0.0010906740790233016,numeric__watch_time_last_30d,-1.3422658443450928,numeric__content_diversity_score,-1.1583954095840454,numeric__completion_rate,-0.8780617713928223,numeric__sessions_last_30d,-0.7869566679000854,numeric__skip_rate,-0.7232489585876465
U005057,0,0.0009438889683224261,numeric__content_diversity_score,-1.072681188583374,numeric__completion_rate,-0.8996104598045349,numeric__days_since_last_session,-0.7353183627128601,numeric__skip_rate,-0.6921855807304382,numeric__sessions_last_30d,-0.6652904152870178
U007012,0,0.44129496812820435,numeric__completion_rate,0.9561838507652283,numeric__skip_rate,0.735117495059967,numeric__content_diversity_score,0.5169141292572021,numeric__feature_usage_score,-0.30809515714645386,numeric__watch_time_last_30d,0.2507249414920807
U004639,0,0.009053001180291176,numeric__watch_time_last_30d,-1.0426865816116333,numeric__sessions_last_30d,-0.7769783139228821,numeric__completion_rate,-0.5045322775840759,numeric__days_since_last_session,-0.2982996702194214,numeric__watchlist_additions_last_30d,-0.2937132716178894
U001756,0,0.10204605758190155,numeric__sessions_last_30d,-0.5147819519042969,numeric__days_since_last_session,-0.43615758419036865,numeric__feature_usage_score,-0.39848214387893677,numeric__active_days_last_30d,-0.3572651147842407,numeric__skip_rate,0.3152136504650116
U009995,1,0.8735390901565552,numeric__completion_rate,1.1682637929916382,numeric__skip_rate,0.6270297169685364,numeric__days_since_last_session,0.5400025248527527,numeric__content_diversity_score,0.3101636469364166,numeric__watch_time_last_30d,0.291731059551239
U003488,0,0.45550522208213806,numeric__days_since_last_session,0.8699499368667603,numeric__completion_rate,-0.4647798538208008,numeric__watch_time_last_30d,0.35029029846191406,numeric__skip_rate,-0.29306110739707947,numeric__sessions_last_30d,0.17633680999279022
U004590,0,0.511774480342865,numeric__content_diversity_score,0.4442485570907593,numeric__skip_rate,0.32037630677223206,numeric__watch_time_per_active_day,0.29666706919670105,numeric__active_days_last_30d,0.24172957241535187,numeric__completion_rate,0.21107226610183716
U005782,0,0.008286945521831512,numeric__completion_rate,-0.6834614872932434,numeric__days_since_last_session,-0.6564261317253113,numeric__watch_time_last_30d,-0.4978167414665222,numeric__skip_rate,-0.45339420437812805,numeric__sessions_last_30d,-0.39629384875297546
U001904,0,0.043648861348629,numeric__sessions_last_30d,-0.4097253382205963,numeric__watch_time_last_30d,-0.38794973492622375,numeric__avg_session_duration_min,0.33232778310775757,numeric__watchlist_additions_last_30d,-0.2928496301174164,numeric__completion_rate,-0.20202003419399261
U001035,0,0.34410545229911804,numeric__completion_rate,0.5947170853614807,numeric__sessions_last_30d,-0.4245840609073639,numeric__content_diversity_score,0.38541024923324585,numeric__watch_time_last_30d,0.3642292320728302,numeric__skip_rate,0.26806774735450745
U004052,0,0.43443888425827026,numeric__days_since_last_session,0.9655851721763611,numeric__feature_usage_score,-0.3656078577041626,numeric__content_diversity_score,0.34512484073638916,numeric__sessions_last_30d,-0.2283826768398285,numeric__watch_time_last_30d,0.21364206075668335
U007939,0,0.03159376606345177,numeric__completion_rate,-1.1484805345535278,numeric__search_activity_last_30d,-0.4965647757053375,numeric__days_since_last_session,-0.4493860900402069,numeric__sessions_last_30d,0.30448296666145325,numeric__skip_rate,-0.18940261006355286
U004076,1,0.6319951415061951,numeric__days_since_last_session,0.7752205729484558,numeric__watch_time_last_30d,0.7116113305091858,numeric__completion_rate,0.43887341022491455,numeric__sessions_last_30d,0.3910890817642212,numeric__feature_usage_score,-0.2753687798976898
U001142,0,0.00010496051254449412,numeric__watch_time_last_30d,-2.401069402694702,numeric__content_diversity_score,-1.003496766090393,numeric__completion_rate,-0.9081296920776367,numeric__skip_rate,-0.702887773513794,numeric__sessions_last_30d,-0.5613881945610046
U004764,0,0.000792693579569459,numeric__watch_time_last_30d,-2.5007548332214355,numeric__sessions_last_30d,-0.5986429452896118,numeric__content_diversity_score,-0.5643331408500671,numeric__completion_rate,-0.4857126474380493,numeric__skip_rate,-0.4737175703048706
U003088,0,0.01773758791387081,numeric__sessions_last_30d,-0.615550696849823,numeric__completion_rate,-0.547421932220459,numeric__watch_time_last_30d,-0.4955764710903168,numeric__avg_session_duration_min,0.45910772681236267,numeric__watchlist_additions_last_30d,-0.4025934934616089
U007741,0,0.0011464287526905537,numeric__content_diversity_score,-1.091431975364685,numeric__completion_rate,-0.5672637224197388,numeric__days_since_last_session,-0.5277034044265747,numeric__watchlist_additions_last_30d,-0.4926181733608246,numeric__sessions_last_30d,-0.47734424471855164
U003715,0,0.0002886936708819121,numeric__watch_time_last_30d,-2.428739070892334,numeric__completion_rate,-1.1482511758804321,numeric__sessions_last_30d,-0.7571301460266113,numeric__skip_rate,-0.7006024718284607,numeric__feature_usage_score,-0.40561240911483765
U004465,0,0.07865043729543686,numeric__days_since_last_session,-0.6592148542404175,numeric__completion_rate,-0.363174706697464,numeric__sessions_last_30d,0.3431608974933624,numeric__avg_session_duration_min,0.3387139141559601,numeric__content_diversity_score,-0.32198330760002136
U009889,0,0.0012868862831965089,numeric__watch_time_last_30d,-2.5056838989257812,numeric__sessions_last_30d,-0.704259991645813,numeric__completion_rate,-0.4757065773010254,numeric__days_since_last_session,-0.44689592719078064,numeric__active_days_last_30d,-0.2873874306678772
U007642,0,0.0024884440936148167,numeric__watch_time_last_30d,-2.4656407833099365,numeric__completion_rate,-0.5129165053367615,numeric__sessions_last_30d,-0.40336090326309204,numeric__watchlist_additions_last_30d,-0.33655548095703125,numeric__content_diversity_score,-0.31745240092277527
U002042,0,8.226047066273168e-05,numeric__watch_time_last_30d,-2.459247350692749,numeric__content_diversity_score,-1.0230450630187988,numeric__completion_rate,-0.9277130961418152,numeric__skip_rate,-0.7510442137718201,numeric__sessions_last_30d,-0.5599062442779541
U002903,1,0.07679321616888046,numeric__days_since_last_session,-0.5746809244155884,numeric__content_diversity_score,0.5696526765823364,numeric__sessions_last_30d,-0.47799378633499146,numeric__watch_time_last_30d,-0.2824215292930603,categorical__plan_student,0.25781187415122986
U007427,0,0.15081027150154114,numeric__sessions_last_30d,-0.8011201024055481,numeric__days_since_last_session,0.7132641077041626,numeric__feature_usage_score,0.3976973593235016,numeric__skip_rate,-0.2645232677459717,numeric__active_days_last_30d,-0.1952509731054306
U003223,1,0.08805861324071884,numeric__days_since_last_session,-0.8933217525482178,numeric__tenure_days,-0.48444563150405884,numeric__content_diversity_score,0.3806805908679962,numeric__completion_rate,0.3335384428501129,numeric__feature_usage_score,0.26184239983558655
U003595,1,0.2607661187648773,numeric__days_since_last_session,0.8297590017318726,numeric__watch_time_last_30d,0.6074768900871277,numeric__completion_rate,-0.40286657214164734,numeric__feature_usage_score,-0.2812955975532532,numeric__skip_rate,-0.19574491679668427
U005670,0,0.0007518084021285176,numeric__watch_time_last_30d,-1.022080898284912,numeric__completion_rate,-0.9006387591362,numeric__skip_rate,-0.5570350289344788,numeric__sessions_last_30d,-0.5156803131103516,numeric__watchlist_additions_last_30d,-0.5099721550941467
U001840,0,0.10191640257835388,numeric__completion_rate,0.9065149426460266,numeric__skip_rate,0.6639717817306519,numeric__days_since_last_session,-0.5804073214530945,numeric__sessions_last_30d,-0.5345339775085449,numeric__watch_time_last_30d,-0.527706503868103
U003588,0,0.005423704162240028,numeric__completion_rate,-0.823941171169281,numeric__watchlist_additions_last_30d,-0.5945461988449097,numeric__watch_time_last_30d,-0.5460808873176575,numeric__days_since_last_session,-0.39215248823165894,numeric__watchlist_additions_per_session,-0.3790636658668518
U003312,0,0.0016075241146609187,numeric__watch_time_last_30d,-1.2198371887207031,numeric__completion_rate,-0.863550066947937,numeric__search_activity_last_30d,-0.48227351903915405,numeric__sessions_last_30d,-0.4628111720085144,numeric__skip_rate,-0.4614570736885071
U005324,0,0.0032665147446095943,numeric__completion_rate,-0.8909900188446045,numeric__skip_rate,-0.7477939128875732,numeric__days_since_last_session,-0.7035399079322815,numeric__sessions_last_30d,-0.5135934948921204,numeric__watchlist_additions_last_30d,-0.376559317111969
U007145,0,0.0006477043498307467,numeric__watch_time_last_30d,-2.4458346366882324,numeric__completion_rate,-0.9567791819572449,numeric__watchlist_additions_last_30d,-0.5272029638290405,numeric__sessions_last_30d,-0.5185095071792603,numeric__days_since_last_session,-0.42221707105636597
U006171,1,0.12358226627111435,numeric__watch_time_last_30d,0.6734722852706909,numeric__days_since_last_session,-0.6443129777908325,numeric__completion_rate,-0.47214052081108093,numeric__feature_usage_score,0.27118590474128723,numeric__active_days_last_30d,-0.2706095278263092
U001004,0,0.00029834447195753455,numeric__watch_time_last_30d,-2.409528970718384,numeric__completion_rate,-1.1464736461639404,numeric__sessions_last_30d,-0.5745378136634827,numeric__skip_rate,-0.540091872215271,numeric__watchlist_additions_last_30d,-0.5134788751602173
U008280,0,0.0009708423749543726,numeric__watch_time_last_30d,-2.3233320713043213,numeric__completion_rate,-1.0606223344802856,numeric__sessions_last_30d,-0.4371985197067261,numeric__skip_rate,-0.43693891167640686,numeric__watchlist_additions_last_30d,-0.3230816125869751
U000958,0,0.08942258358001709,numeric__content_diversity_score,0.6780584454536438,numeric__days_since_last_session,-0.5873656868934631,numeric__watch_time_last_30d,-0.5479085445404053,numeric__sessions_last_30d,-0.39014503359794617,numeric__completion_rate,0.24999533593654633
U002943,0,0.0150019321590662,numeric__watch_time_last_30d,-0.6087347865104675,numeric__days_since_last_session,-0.5967006087303162,numeric__search_activity_last_30d,-0.47400611639022827,numeric__skip_rate,-0.3622936010360718,numeric__completion_rate,-0.3526493012905121
U007167,1,0.5690928101539612,numeric__completion_rate,1.0115422010421753,numeric__skip_rate,0.6349246501922607,numeric__content_diversity_score,0.6236929297447205,numeric__sessions_last_30d,-0.3321150243282318,numeric__watch_time_last_30d,-0.23170793056488037
U005344,0,0.003790796734392643,numeric__completion_rate,-1.2144618034362793,numeric__skip_rate,-0.948074996471405,numeric__days_since_last_session,-0.49170905351638794,numeric__watchlist_additions_per_session,-0.4323321580886841,numeric__watchlist_additions_last_30d,-0.4040912389755249
U003644,0,0.003440601285547018,numeric__completion_rate,-0.9126149415969849,numeric__watch_time_last_30d,-0.8819825053215027,numeric__skip_rate,-0.7510265111923218,numeric__sessions_last_30d,-0.6747595071792603,numeric__active_days_last_30d,-0.4965018630027771
U004948,0,0.6346666812896729,numeric__days_since_last_session,1.0921655893325806,numeric__watch_time_last_30d,1.0240976810455322,numeric__sessions_last_30d,0.7034329175949097,numeric__watchlist_additions_per_session,-0.2533382475376129,numeric__skip_rate,-0.2332303822040558
U003859,0,0.018770236521959305,numeric__completion_rate,-0.6616167426109314,numeric__watch_time_last_30d,-0.652714729309082,numeric__sessions_last_30d,-0.5985577702522278,numeric__search_activity_last_30d,-0.359261691570282,numeric__avg_session_duration_min,0.29262903332710266
U008091,1,0.5269163846969604,numeric__completion_rate,0.5784994959831238,numeric__sessions_last_30d,0.5573052167892456,numeric__watch_time_last_30d,0.3559914827346802,numeric__skip_rate,0.33995622396469116,numeric__days_since_last_session,-0.24474316835403442
U006373,0,0.35763299465179443,numeric__watch_time_last_30d,0.8465660810470581,numeric__sessions_last_30d,0.5468598008155823,numeric__completion_rate,-0.45423123240470886,numeric__days_since_last_session,-0.26731517910957336,numeric__avg_session_duration_min,-0.20145530998706818
U002378,0,0.0019855741411447525,numeric__watch_time_last_30d,-2.541090965270996,numeric__completion_rate,-0.691112756729126,numeric__active_days_last_30d,-0.6233213543891907,numeric__sessions_last_30d,-0.5841560959815979,numeric__days_since_last_session,-0.42354777455329895
U009849,0,7.905763777671382e-05,numeric__watch_time_last_30d,-2.4699454307556152,numeric__content_diversity_score,-0.9781248569488525,numeric__completion_rate,-0.9744990468025208,numeric__skip_rate,-0.7495761513710022,numeric__sessions_last_30d,-0.5478177070617676
U002989,1,0.3851790428161621,numeric__completion_rate,0.6834235787391663,numeric__sessions_last_30d,0.3953109681606293,numeric__skip_rate,0.30474328994750977,numeric__avg_session_duration_min,-0.23593316972255707,numeric__watchlist_additions_per_session,0.217086061835289
U003099,1,0.7172909379005432,numeric__days_since_last_session,0.7076269388198853,numeric__sessions_last_30d,0.6733294129371643,numeric__watch_time_last_30d,0.5967361927032471,numeric__content_diversity_score,0.46342039108276367,numeric__completion_rate,-0.2480059713125229
U001996,0,0.6853966116905212,numeric__completion_rate,0.95756596326828,numeric__content_diversity_score,0.38201457262039185,numeric__days_since_last_session,-0.37805411219596863,numeric__sessions_last_30d,0.3439497649669647,numeric__watch_time_last_30d,0.33312535285949707
U003917,0,0.001435374259017408,numeric__watch_time_last_30d,-2.5260300636291504,numeric__sessions_last_30d,-0.5342614054679871,numeric__feature_usage_score,-0.4168829321861267,numeric__completion_rate,-0.3768064081668854,numeric__watchlist_additions_last_30d,-0.30127790570259094
U007847,0,0.19864612817764282,numeric__content_diversity_score,0.3927144706249237,numeric__feature_usage_score,-0.31163322925567627,numeric__avg_session_duration_min,-0.1979970932006836,numeric__skip_rate,0.14858083426952362,numeric__sessions_last_30d,-0.1286035031080246
U003560,0,0.6120333075523376,numeric__sessions_last_30d,0.6403281092643738,numeric__active_days_last_30d,0.5591853260993958,numeric__watchlist_additions_last_30d,-0.4545300304889679,numeric__days_since_last_session,-0.41945376992225647,numeric__completion_rate,0.41025012731552124
U009554,0,0.1550949364900589,numeric__watch_time_last_30d,0.484573096036911,numeric__sessions_last_30d,-0.36967039108276367,numeric__feature_usage_score,-0.26948392391204834,numeric__days_since_last_session,-0.19929422438144684,numeric__watchlist_additions_per_session,0.1883569359779358
U006572,0,0.13963425159454346,numeric__days_since_last_session,-0.4791730046272278,numeric__sessions_last_30d,0.40150147676467896,numeric__watchlist_additions_per_session,-0.38281944394111633,numeric__tenure_days,0.37119999527931213,numeric__avg_session_duration_min,0.22483067214488983
U009867,0,0.0003582996141631156,numeric__watch_time_last_30d,-1.1758625507354736,numeric__content_diversity_score,-1.0504430532455444,numeric__completion_rate,-0.9731571674346924,numeric__skip_rate,-0.8014276623725891,numeric__watchlist_additions_last_30d,-0.5196025967597961
U001091,0,9.884846076602116e-05,numeric__watch_time_last_30d,-2.364229679107666,numeric__completion_rate,-0.9165276885032654,numeric__content_diversity_score,-0.9095439910888672,numeric__sessions_last_30d,-0.5588282346725464,numeric__days_since_last_session,-0.5214011669158936
U001950,0,0.08618492633104324,numeric__skip_rate,0.7397899627685547,numeric__sessions_last_30d,-0.7078009247779846,numeric__days_since_last_session,-0.6326093077659607,numeric__watch_time_last_30d,-0.4452707767486572,numeric__completion_rate,0.4112863838672638
U006223,0,0.0044434284791350365,numeric__completion_rate,-0.7869147062301636,numeric__skip_rate,-0.7473973035812378,numeric__sessions_last_30d,-0.7117921710014343,numeric__watch_time_last_30d,-0.4649815559387207,numeric__days_since_last_session,-0.37896549701690674
U003143,0,0.003887204686179757,numeric__watch_time_last_30d,-1.0000038146972656,numeric__watchlist_additions_last_30d,-0.5511223673820496,numeric__completion_rate,-0.4778696894645691,numeric__search_activity_last_30d,-0.46167463064193726,numeric__days_since_last_session,-0.44722288846969604
U008666,0,0.011951398104429245,numeric__watch_time_last_30d,-0.7036275863647461,numeric__sessions_last_30d,-0.66548752784729,numeric__completion_rate,-0.5022637844085693,numeric__days_since_last_session,-0.41518595814704895,numeric__skip_rate,-0.3103356957435608
U004050,0,9.951978427125141e-05,numeric__watch_time_last_30d,-2.3484933376312256,numeric__content_diversity_score,-0.9969985485076904,numeric__completion_rate,-0.9781829714775085,numeric__skip_rate,-0.7778207063674927,numeric__days_since_last_session,-0.46606162190437317
U009806,0,0.010397352278232574,numeric__completion_rate,-0.8529006242752075,numeric__skip_rate,-0.8105521202087402,numeric__watch_time_last_30d,-0.6819018125534058,numeric__days_since_last_session,0.5651758909225464,numeric__sessions_last_30d,-0.5011637210845947
U006442,1,0.00314516294747591,numeric__completion_rate,-0.9875811338424683,numeric__watch_time_last_30d,-0.7135735750198364,numeric__sessions_last_30d,-0.7124773263931274,numeric__skip_rate,-0.4928233325481415,numeric__watchlist_additions_last_30d,-0.4077102541923523
U007969,0,0.0012521847384050488,numeric__watch_time_last_30d,-2.4386157989501953,numeric__completion_rate,-0.6347755193710327,numeric__sessions_last_30d,-0.5884366631507874,numeric__days_since_last_session,-0.3826606273651123,numeric__feature_usage_score,-0.31789132952690125
U002465,0,0.000154075154569,numeric__watch_time_last_30d,-2.4463558197021484,numeric__completion_rate,-1.0533047914505005,numeric__skip_rate,-0.7819274067878723,numeric__content_diversity_score,-0.5405997037887573,numeric__sessions_last_30d,-0.49725067615509033
U002810,0,9.899542783387005e-05,numeric__watch_time_last_30d,-2.5534722805023193,numeric__completion_rate,-0.9804410338401794,numeric__skip_rate,-0.7322252988815308,numeric__sessions_last_30d,-0.558778703212738,numeric__feature_usage_score,-0.4962153732776642
U007934,0,0.4051577150821686,numeric__completion_rate,0.8467724919319153,numeric__days_since_last_session,-0.47693872451782227,numeric__watch_time_last_30d,0.27338120341300964,numeric__content_diversity_score,0.25992268323898315,numeric__sessions_last_30d,0.18008309602737427
U005496,0,0.007209382019937038,numeric__watch_time_last_30d,-0.9393795132637024,numeric__active_days_last_30d,-0.6159899830818176,numeric__watchlist_additions_last_30d,-0.5683618783950806,numeric__completion_rate,-0.5028942227363586,numeric__sessions_last_30d,-0.4917665123939514
U003359,0,0.0012698813807219267,numeric__watch_time_last_30d,-2.4248898029327393,numeric__content_diversity_score,-0.9549806714057922,numeric__sessions_last_30d,-0.5889553427696228,numeric__search_activity_last_30d,-0.4311862587928772,numeric__active_days_last_30d,-0.4207782447338104
U004472,0,0.0006176072638481855,numeric__completion_rate,-0.9953789114952087,numeric__watch_time_last_30d,-0.9620311260223389,numeric__sessions_last_30d,-0.7411473989486694,numeric__skip_rate,-0.7275136113166809,numeric__content_diversity_score,-0.6602535247802734
U008989,0,0.003610566258430481,numeric__completion_rate,-1.251286268234253,numeric__skip_rate,-0.685651957988739,numeric__watch_time_last_30d,-0.6826831102371216,numeric__days_since_last_session,-0.3818671703338623,numeric__sessions_last_30d,-0.311281681060791
U001988,0,6.92663379595615e-05,numeric__watch_time_last_30d,-2.417198657989502,numeric__content_diversity_score,-0.9855814576148987,numeric__completion_rate,-0.9267247319221497,numeric__skip_rate,-0.7294377684593201,numeric__sessions_last_30d,-0.6907608509063721
U002220,0,0.07272624224424362,numeric__completion_rate,-0.9206599593162537,numeric__watch_time_last_30d,-0.6650981903076172,numeric__days_since_last_session,0.6334789395332336,numeric__skip_rate,-0.48386630415916443,numeric__sessions_last_30d,0.43777894973754883
U004718,0,0.453843891620636,numeric__watch_time_last_30d,0.7646239995956421,numeric__days_since_last_session,0.7375973463058472,numeric__active_days_last_30d,-0.2739320695400238,numeric__sessions_last_30d,-0.1314295381307602,numeric__completion_rate,0.12090084701776505
U008863,0,0.005703457165509462,numeric__watch_time_last_30d,-0.7748295068740845,numeric__days_since_last_session,-0.5646485686302185,numeric__active_days_last_30d,-0.41113516688346863,numeric__search_activity_last_30d,-0.36698246002197266,numeric__content_diversity_score,-0.2990802824497223
U002005,0,0.0011947425082325935,numeric__watch_time_last_30d,-2.439220666885376,numeric__sessions_last_30d,-0.7355730533599854,numeric__completion_rate,-0.5892726182937622,numeric__watchlist_additions_last_30d,-0.5313843488693237,numeric__days_since_last_session,-0.35868245363235474
U006876,0,0.03941834717988968,numeric__completion_rate,-0.7907871007919312,numeric__days_since_last_session,-0.6445269584655762,numeric__skip_rate,-0.2976595163345337,numeric__watch_time_last_30d,0.2835523188114166,numeric__watchlist_additions_last_30d,-0.1635836660861969
U004687,1,0.9479973912239075,numeric__days_since_last_session,2.0038177967071533,numeric__watch_time_last_30d,0.80882328748703,numeric__sessions_last_30d,0.5622280240058899,numeric__completion_rate,0.4213635325431824,numeric__content_diversity_score,0.2707178294658661
U002089,0,0.006611386314034462,numeric__completion_rate,-0.9619759917259216,numeric__watch_time_last_30d,-0.9388707280158997,numeric__skip_rate,-0.46197330951690674,numeric__tenure_days,0.4477287232875824,numeric__feature_usage_score,-0.4073432683944702
U003671,0,0.005795768927782774,numeric__sessions_last_30d,-0.6167593598365784,numeric__watch_time_last_30d,-0.5907719731330872,numeric__active_days_last_30d,-0.5798413753509521,numeric__days_since_last_session,-0.5591000318527222,numeric__search_activity_last_30d,-0.3362107276916504
U001007,0,0.17621256411075592,numeric__days_since_last_session,-0.7003418207168579,numeric__watch_time_last_30d,0.6424236297607422,numeric__feature_usage_score,0.3761567771434784,numeric__sessions_last_30d,0.3653518557548523,numeric__content_diversity_score,0.3578188419342041
U009621,0,0.008414930664002895,numeric__completion_rate,-1.1865475177764893,numeric__watch_time_last_30d,-1.045271635055542,numeric__skip_rate,-0.4759939908981323,numeric__feature_usage_score,-0.1748126596212387,numeric__days_since_last_session,0.1445852816104889
U003366,0,0.00035837836912833154,numeric__watch_time_last_30d,-2.5738673210144043,numeric__sessions_last_30d,-0.6107253432273865,numeric__skip_rate,-0.4766811430454254,numeric__completion_rate,-0.46540412306785583,numeric__active_days_last_30d,-0.45751386880874634
U008891,1,0.8792713284492493,numeric__watch_time_last_30d,1.3382424116134644,numeric__sessions_last_30d,0.7077279686927795,numeric__days_since_last_session,0.3583172857761383,numeric__feature_usage_score,0.34262600541114807,categorical__region_APAC,0.23477157950401306
U002176,0,0.00022229549358598888,numeric__watch_time_last_30d,-2.342564344406128,numeric__content_diversity_score,-0.9442211389541626,numeric__completion_rate,-0.7486230731010437,numeric__sessions_last_30d,-0.5747886896133423,numeric__feature_usage_score,-0.5065100193023682
U004750,1,0.9635729789733887,numeric__watch_time_last_30d,1.5085623264312744,numeric__days_since_last_session,0.982582151889801,numeric__sessions_last_30d,0.7643210887908936,numeric__tenure_days,0.30982282757759094,numeric__watch_time_per_active_day,0.29382097721099854
U007457,0,0.0014864299446344376,numeric__watch_time_last_30d,-2.625317335128784,numeric__sessions_last_30d,-0.6496973037719727,numeric__active_days_last_30d,-0.4799172878265381,numeric__completion_rate,-0.43964987993240356,numeric__watchlist_additions_last_30d,-0.30910032987594604
