user_id,churn_probability,will_churn_30d,churn_date
U005254,0.175583,0,
U005255,0.008537,0,
U005256,0.708412,1,2025-07-05
U005257,0.020968,0,
U005258,0.0116,0,
U005259,0.809882,1,2025-07-26
U005260,0.59586,1,2025-07-11
U005261,0.843473,1,2025-07-17
U005262,0.000694,0,
U005263,0.010829,0,
U005264,0.000659,0,
U005265,0.003491,0,
U005266,0.009393,0,
U005267,0.000979,0,
U005268,0.133774,0,
U005269,0.004798,0,
U005270,0.243551,0,
U005271,0.653571,0,
U005272,0.076019,0,
U005273,0.014195,0,
U005274,0.000174,0,
U005275,0.00243,0,
U005276,0.280769,0,
U005277,0.016919,0,
U005278,0.001459,0,
U005279,0.496953,0,
U005280,0.303382,0,
U005281,0.181759,0,
U005282,0.00267,0,
U005283,0.290761,0,
U005284,0.000227,0,
U005285,0.000188,0,
U005286,0.705722,1,2025-07-29
U005287,0.233696,0,
U005288,0.014152,0,
U005289,0.000967,0,
U005290,0.00483,0,
U005291,0.200468,1,2025-07-11
U005292,0.510489,0,
U005293,0.016107,0,
U005294,0.000138,0,
U005295,0.107414,0,
U005296,0.716262,1,2025-07-03
U005297,0.005873,0,
U005298,0.17859,0,
U005299,0.093359,0,
U005300,0.006176,0,
U005301,0.036714,0,
U005302,0.30888,1,2025-07-09
U005303,0.005714,0,
U005304,0.816782,1,2025-07-15
U005305,0.265151,0,
U005306,0.043619,0,
U005307,0.00072,0,
U005308,0.621622,1,2025-07-31
U005309,0.000969,0,
U005310,0.001257,0,
U005311,0.004317,0,
U005312,0.731705,1,2025-07-20
U005313,0.692864,1,2025-07-21
U005314,0.078203,0,
U005315,0.362237,1,2025-07-02
U005316,0.004493,0,
U005317,0.033129,0,
U005318,0.33976,1,2025-07-29
U005319,0.015937,0,
U005320,0.722784,1,2025-07-13
U005321,0.002577,0,
U005322,0.006224,0,
U005323,0.254425,1,2025-07-03
U005324,0.006428,0,
U005325,0.0003,0,
U005326,0.01142,0,
U005327,0.000388,0,
U005328,0.015144,0,
U005329,0.373988,1,2025-07-30
U005330,0.030707,0,
U005331,0.38548,1,2025-07-13
U005332,0.212003,0,
U005333,0.000641,0,
U005334,0.000368,0,
U005335,0.489256,0,
U005336,0.703349,1,2025-07-15
U005337,0.353735,0,
U005338,0.00639,0,
U005339,0.059527,0,
U005340,0.174018,0,
U005341,0.585236,0,
U005342,0.001193,0,
U005343,0.227804,0,
U005344,0.009245,0,
U005345,0.722513,0,
U005346,0.002814,0,
U005347,0.145536,0,
U005348,0.026912,0,
U005349,0.368403,0,
U005350,0.00331,0,
U005351,0.011671,0,
U005352,0.738351,0,
U005353,0.128487,0,
U005354,0.003717,0,
U005355,0.096626,0,
U005356,0.028024,0,
U005357,0.198555,0,
U005358,0.166138,0,
U005359,0.108552,0,
U005360,0.895633,1,2025-07-30
U005361,0.007396,0,
U005362,0.000443,0,
U005363,0.015915,0,
U005364,0.000807,0,
U005365,0.022887,0,
U005366,0.378366,0,
U005367,0.007027,0,
U005368,0.006526,0,
U005369,0.646038,0,
U005370,0.009529,0,
U005371,0.000355,0,
U005372,0.000485,0,
U005373,0.03268,0,
U005374,0.150464,0,
U005375,0.036931,0,
U005376,0.079966,0,
U005377,0.048488,1,2025-07-29
U005378,0.012601,0,
U005379,0.000917,0,
U005380,0.169,0,
U005381,0.069585,0,
U005382,0.000852,0,
U005383,0.083645,0,
U005384,0.633721,0,
U005385,0.00303,0,
U005386,0.067454,0,
U005387,0.165761,0,
U005388,0.000231,0,
U005389,0.000599,0,
U005390,0.244417,0,
U005391,0.800842,1,2025-07-02
U005392,0.698104,1,2025-07-21
U005393,0.32064,0,
U005394,0.045827,0,
U005395,0.008313,0,
U005396,0.000971,0,
U005397,0.009019,0,
U005398,0.72051,1,2025-07-30
U005399,0.39836,0,
U005400,0.577951,1,2025-07-12
U005401,0.000592,0,
U005402,0.012961,0,
U005403,0.065254,0,
U005404,0.03988,1,2025-07-21
U005405,0.009196,0,
U005406,0.138993,0,
U005407,0.113759,0,
U005408,0.068245,0,
U005409,0.004453,0,
U005410,0.003991,0,
U005411,0.00177,0,
U005412,0.001155,0,
U005413,0.007079,0,
U005414,0.014683,0,
U005415,0.571371,0,
U005416,0.013368,0,
U005417,0.000629,0,
U005418,0.000632,0,
U005419,0.075268,0,
U005420,0.000131,0,
U005421,0.0007,0,
U005422,0.004754,0,
U005423,0.042143,0,
U005424,0.732866,1,2025-07-21
U005425,0.022755,0,
U005426,0.002266,0,
U005427,0.211655,1,2025-07-25
U005428,0.016447,0,
U005429,0.133467,0,
U005430,0.000113,0,
U005431,0.149801,0,
U005432,0.013147,0,
U005433,0.004467,0,
U005434,0.004669,0,
U005435,0.199312,0,
U005436,0.022953,0,
U005437,0.954702,1,2025-07-10
U005438,0.205573,0,
U005439,0.020784,0,
U005440,0.019434,0,
U005441,0.007108,0,
U005442,0.231774,0,
U005443,0.217304,1,2025-07-21
U005444,0.008674,0,
U005445,0.000187,0,
U005446,0.777956,1,2025-07-22
U005447,0.000597,0,
U005448,0.000672,0,
U005449,0.014198,0,
U005450,0.076524,0,
U005451,0.8279,1,2025-07-07
U005452,0.120132,1,2025-07-06
U005453,0.000419,0,
U005454,0.027015,0,
U005455,0.1287,0,
U005456,0.009736,0,
U005457,0.000687,0,
U005458,0.005646,0,
U005459,0.101674,0,
U005460,0.791903,1,2025-07-10
U005461,0.281989,0,
U005462,0.000213,0,
U005463,0.357793,0,
U005464,0.085028,0,
U005465,0.627064,1,2025-07-22
U005466,0.006057,0,
U005467,0.000564,0,
U005468,0.014019,0,
U005469,0.101459,0,
U005470,0.029691,0,
U005471,0.127755,0,
U005472,0.026799,0,
U005473,0.86561,0,
U005474,0.027955,0,
U005475,0.000329,0,
U005476,0.071468,0,
U005477,0.005544,0,
U005478,0.00051,0,
U005479,0.321168,1,2025-07-24
U005480,0.581693,0,
U005481,0.00029,0,
U005482,0.228854,0,
U005483,0.43114,0,
U005484,0.003722,0,
U005485,0.037893,0,
U005486,0.000673,0,
U005487,9.7e-05,0,
U005488,0.643018,1,2025-07-12
U005489,0.143165,0,
U005490,0.047675,0,
U005491,0.005258,0,
U005492,0.719648,0,
U005493,0.007952,0,
U005494,0.851578,1,2025-07-12
U005495,0.163412,0,
U005496,0.007536,0,
U005497,0.092532,0,
U005498,0.514272,1,2025-07-31
U005499,0.268422,0,
U005500,0.000989,0,
U005501,0.000971,0,
U005502,0.00155,0,
U005503,0.156691,0,
U005504,0.020924,0,
U005505,0.174559,0,
U005506,0.706632,1,2025-07-05
U005507,0.001353,0,
U005508,0.001925,0,
U005509,0.072805,0,
U005510,0.005958,0,
U005511,0.504825,0,
U005512,0.000243,0,
U005513,0.004566,0,
U005514,0.127042,0,
U005515,0.000513,0,
U005516,0.00031,0,
U005517,0.040845,1,2025-07-23
U005518,0.186998,0,
U005519,0.712102,0,
U005520,0.305085,0,
U005521,0.132713,1,2025-07-26
U005522,0.000537,0,
U005523,0.009942,0,
U005524,0.315636,0,
U005525,0.030309,0,
U005526,0.73675,1,2025-07-06
U005527,0.108605,0,
U005528,0.003692,0,
U005529,0.003709,0,
U005530,0.1738,0,
U005531,0.00012,0,
U005532,0.016085,0,
U005533,0.298389,0,
U005534,0.001298,0,
U005535,0.009823,0,
U005536,0.165805,0,
U005537,0.165216,0,
U005538,0.002263,0,
U005539,0.644839,1,2025-07-17
U005540,0.775591,1,2025-07-07
U005541,0.025451,0,
U005542,0.001805,0,
U005543,0.304052,0,
U005544,0.017271,0,
U005545,0.242334,1,2025-07-19
U005546,0.374091,0,
U005547,0.031833,0,
U005548,0.118862,0,
U005549,0.00634,0,
U005550,0.264211,1,2025-07-17
U005551,0.052281,0,
U005552,0.751753,1,2025-07-14
U005553,0.000784,0,
U005554,0.763739,1,2025-07-27
U005555,0.446973,0,
U005556,0.025238,0,
U005557,0.000422,0,
U005558,0.992001,1,2025-07-11
U005559,0.619713,0,
U005560,0.017273,0,
U005561,0.010807,0,
U005562,0.574195,1,2025-07-14
U005563,0.000872,0,
U005564,0.231125,0,
U005565,0.005459,0,
U005566,0.000838,0,
U005567,0.745006,1,2025-07-27
U005568,0.021172,0,
U005569,0.901925,0,
U005570,0.103707,0,
U005571,0.026046,0,
U005572,0.054916,0,
U005573,0.012003,0,
U005574,0.218461,0,
U005575,0.156337,0,
U005576,0.073445,0,
U005577,0.018607,0,
U005578,0.033295,0,
U005579,0.000372,0,
U005580,0.043303,0,
U005581,0.006302,0,
U005582,0.001947,0,
U005583,0.020534,0,
U005584,0.019239,0,
U005585,0.282565,0,
U005586,0.27716,0,
U005587,0.724595,1,2025-07-28
U005588,0.000351,0,
U005589,0.169549,0,
U005590,0.003749,0,
U005591,0.833669,1,2025-07-27
U005592,0.272118,1,2025-07-04
U005593,0.008177,0,
U005594,0.340371,1,2025-07-23
U005595,0.001534,0,
U005596,0.001904,0,
U005597,0.005837,0,
U005598,0.000337,0,
U005599,0.271852,0,
U005600,0.210614,0,
U005601,0.216221,0,
U005602,0.890238,0,
U005603,0.059682,0,
U005604,0.010887,0,
U005605,0.003773,0,
U005606,0.015102,0,
U005607,0.289294,1,2025-07-24
U005608,0.428304,0,
U005609,0.512925,0,
U005610,0.009796,0,
U005611,0.000468,0,
U005612,0.64131,0,
U005613,0.000622,0,
U005614,0.130827,0,
U005615,0.000855,0,
U005616,0.012653,0,
U005617,0.334289,0,
U005618,0.927666,1,2025-07-29
U005619,0.129628,0,
U005620,0.062278,0,
U005621,0.033259,0,
U005622,0.603117,0,
U005623,0.100938,1,2025-07-27
U005624,0.073056,0,
U005625,0.06982,0,
U005626,0.011168,0,
U005627,0.00156,0,
U005628,0.926845,1,2025-07-02
U005629,0.065263,0,
U005630,0.000608,0,
U005631,0.006964,0,
U005632,0.865322,1,2025-07-09
U005633,0.547707,1,2025-07-20
U005634,0.089587,0,
U005635,0.000551,0,
U005636,0.964332,1,2025-07-02
U005637,0.850641,1,2025-07-26
U005638,0.014796,0,
U005639,0.007248,0,
U005640,0.540794,1,2025-07-28
U005641,0.817538,1,2025-07-18
U005642,0.782534,1,2025-07-05
U005643,0.746499,0,
U005644,0.229312,0,
U005645,0.016068,0,
U005646,0.001838,0,
U005647,0.923518,1,2025-07-15
U005648,0.03081,0,
U005649,0.021058,0,
U005650,0.019695,0,
U005651,0.001891,0,
U005652,0.675784,1,2025-07-18
U005653,0.000252,0,
U005654,0.018497,0,
U005655,0.033503,0,
U005656,0.206629,0,
U005657,0.418099,1,2025-07-14
U005658,0.004515,0,
U005659,0.005936,0,
U005660,0.000742,0,
U005661,0.307823,0,
U005662,0.600407,1,2025-07-19
U005663,0.077462,0,
U005664,0.002944,0,
U005665,0.296036,0,
U005666,0.01988,0,
U005667,0.000199,0,
U005668,0.00027,0,
U005669,0.000585,0,
U005670,0.000565,0,
U005671,0.129096,0,
U005672,0.009869,0,
U005673,0.129845,0,
U005674,0.559061,1,2025-07-31
U005675,0.051618,0,
U005676,0.025558,0,
U005677,0.660732,0,
U005678,0.001405,0,
U005679,0.024237,0,
U005680,0.018098,0,
U005681,0.410648,0,
U005682,0.424445,0,
U005683,0.519358,0,
U005684,0.660342,0,
U005685,0.002235,0,
U005686,0.54554,1,2025-07-09
U005687,0.696126,0,
U005688,0.004973,0,
U005689,0.24199,0,
U005690,0.423951,0,
U005691,0.012199,0,
U005692,0.000383,0,
U005693,0.004522,0,
U005694,0.463214,0,
U005695,0.000858,0,
U005696,0.006782,0,
U005697,0.043735,0,
U005698,0.139242,0,
U005699,0.506195,0,
U005700,0.094453,0,
U005701,0.001792,0,
U005702,0.000976,0,
U005703,0.615739,0,
U005704,0.002767,0,
U005705,0.076232,0,
U005706,0.447203,0,
U005707,0.103198,0,
U005708,0.065637,0,
U005709,0.112082,0,
U005710,0.228308,0,
U005711,0.004975,0,
U005712,0.004828,0,
U005713,0.000318,0,
U005714,0.033933,0,
U005715,0.027548,0,
U005716,0.004944,0,
U005717,0.116403,0,
U005718,0.000848,0,
U005719,0.16968,1,2025-07-24
U005720,0.000521,0,
U005721,0.002293,0,
U005722,0.00051,0,
U005723,0.000147,0,
U005724,0.657094,1,2025-07-22
U005725,0.687527,0,
U005726,0.193237,0,
U005727,0.040879,0,
U005728,0.040319,0,
U005729,0.833284,1,2025-07-09
U005730,0.002471,0,
U005731,0.000627,0,
U005732,0.278453,0,
U005733,0.898962,1,2025-07-21
U005734,0.038967,0,
U005735,0.004568,0,
U005736,0.010459,0,
U005737,0.00261,0,
U005738,0.115189,0,
U005739,0.025145,0,
U005740,0.941538,1,2025-07-16
U005741,0.024343,0,
U005742,0.00027,0,
U005743,0.414883,1,2025-07-09
U005744,0.092769,0,
U005745,0.029631,0,
U005746,0.03167,0,
U005747,0.770152,0,
U005748,0.012629,0,
U005749,0.000946,0,
U005750,0.009822,0,
U005751,0.050808,0,
U005752,0.350247,0,
U005753,0.000989,0,
U005754,0.417644,1,2025-07-09
U005755,0.016022,0,
U005756,0.248884,0,
U005757,0.010154,0,
U005758,0.498025,1,2025-07-04
U005759,0.535482,1,2025-07-25
U005760,0.000414,0,
U005761,0.113648,0,
U005762,0.037588,0,
U005763,0.495609,0,
U005764,0.234626,0,
U005765,0.007107,0,
U005766,0.00428,0,
U005767,0.005308,0,
U005768,0.86985,1,2025-07-30
U005769,0.01628,0,
U005770,0.001982,0,
U005771,0.019249,0,
U005772,0.032172,0,
U005773,0.30769,0,
U005774,0.002018,0,
U005775,0.007097,0,
U005776,0.982503,1,2025-07-08
U005777,0.004949,0,
U005778,0.058325,0,
U005779,0.023515,0,
U005780,0.018832,0,
U005781,0.360739,1,2025-07-27
U005782,0.004914,0,
U005783,0.003603,0,
U005784,0.53954,1,2025-07-04
U005785,0.231083,0,
U005786,0.319259,0,
U005787,0.0007,0,
U005788,0.000772,0,
U005789,0.000307,0,
U005790,0.736561,1,2025-07-21
U005791,0.944591,1,2025-07-31
U005792,0.015894,0,
U005793,0.131503,0,
U005794,0.000812,0,
U005795,0.493234,1,2025-07-25
U005796,0.000339,0,
U005797,0.022578,0,
U005798,0.42652,0,
U005799,0.360438,0,
U005800,0.007664,0,
U005801,0.02051,0,
U005802,0.133058,0,
U005803,0.000336,0,
U005804,0.545785,1,2025-07-22
U005805,0.064915,0,
U005806,0.006444,0,
U005807,0.006944,0,
U005808,0.006747,0,
U005809,0.226274,0,
U005810,0.011106,0,
U005811,0.096487,0,
U005812,0.031875,0,
U005813,0.023747,0,
U005814,0.000559,0,
U005815,0.00088,0,
U005816,0.10751,0,
U005817,0.081813,0,
U005818,0.006954,0,
U005819,0.002126,0,
U005820,0.148799,0,
U005821,0.000436,0,
U005822,0.000261,0,
U005823,0.002988,0,
U005824,0.008379,0,
U005825,0.44504,0,
U005826,0.664769,1,2025-07-14
U005827,0.003083,0,
U005828,0.094035,0,
U005829,0.015638,0,
U005830,0.310165,0,
U005831,0.002538,0,
U005832,0.035547,0,
U005833,0.118008,1,2025-07-05
U005834,0.057666,0,
U005835,0.000187,0,
U005836,0.004562,0,
U005837,0.045369,0,
U005838,0.000286,0,
U005839,0.132143,0,
U005840,0.054935,0,
U005841,0.165075,0,
U005842,0.007045,0,
U005843,0.376397,1,2025-07-13
U005844,0.003679,0,
U005845,0.2682,0,
U005846,0.14011,0,
U005847,0.000824,0,
U005848,0.151744,0,
U005849,0.008029,0,
U005850,0.363836,1,2025-07-12
U005851,0.028861,0,
U005852,0.050748,0,
U005853,0.264175,1,2025-07-12
U005854,0.743615,0,
U005855,0.005884,0,
U005856,0.087694,0,
U005857,0.300082,1,2025-07-20
U005858,0.307946,0,
U005859,0.042469,0,
U005860,0.016222,0,
U005861,0.05489,0,
U005862,0.003448,0,
U005863,0.039631,0,
U005864,0.004043,0,
U005865,0.003577,0,
U005866,0.000139,0,
U005867,0.000324,0,
U005868,0.058059,0,
U005869,0.711587,1,2025-07-26
U005870,0.003819,0,
U005871,0.002784,0,
U005872,0.56853,0,
U005873,0.003674,0,
U005874,0.674421,1,2025-07-21
U005875,0.082625,0,
U005876,0.005378,0,
U005877,0.002915,0,
U005878,0.006238,0,
U005879,0.229283,0,
U005880,0.005126,0,
U005881,0.092853,0,
U005882,0.148128,0,
U005883,0.855468,1,2025-07-19
U005884,0.694864,0,
U005885,0.018775,0,
U005886,0.008441,0,
U005887,0.74567,1,2025-07-29
U005888,0.005935,0,
U005889,0.000859,0,
U005890,0.01278,0,
U005891,0.008853,0,
U005892,0.841272,1,2025-07-15
U005893,0.006694,0,
U005894,0.135859,0,
U005895,0.267249,0,
U005896,0.019127,0,
U005897,0.121252,0,
U005898,0.000151,0,
U005899,0.000833,0,
U005900,0.000839,0,
U005901,0.033237,0,
U005902,0.023023,0,
U005903,0.006803,0,
U005904,0.012222,0,
U005905,0.005476,0,
U005906,0.179027,0,
U005907,0.00023,0,
U005908,0.902524,0,
U005909,0.839792,1,2025-07-21
U005910,0.259442,0,
U005911,0.187038,0,
U005912,0.055534,0,
U005913,0.045684,0,
U005914,0.483352,1,2025-07-16
U005915,0.533453,0,
U005916,0.008628,0,
U005917,0.093029,0,
U005918,0.396222,1,2025-07-27
U005919,0.000232,0,
U005920,0.008626,0,
U005921,0.140807,0,
U005922,0.861529,1,2025-07-24
U005923,0.014198,0,
U005924,0.001881,0,
U005925,0.000971,0,
U005926,0.589243,1,2025-07-26
U005927,0.611754,1,2025-07-26
U005928,0.915615,1,2025-07-24
U005929,0.026166,0,
U005930,0.028011,0,
U005931,0.300317,1,2025-07-27
U005932,0.179927,0,
U005933,0.004696,0,
U005934,0.007321,0,
U005935,0.00144,0,
U005936,0.137334,0,
U005937,0.258533,1,2025-07-16
U005938,0.005117,0,
U005939,0.961799,1,2025-07-23
U005940,0.918027,1,2025-07-29
U005941,0.415956,1,2025-07-19
U005942,0.00637,0,
U005943,0.003472,0,
U005944,0.880607,1,2025-07-21
U005945,0.793166,1,2025-07-29
U005946,0.701522,0,
U005947,0.565365,0,
U005948,0.015432,0,
U005949,0.008317,0,
U005950,0.006796,0,
U005951,0.738504,1,2025-07-06
U005952,0.027393,0,
U005953,0.095361,0,
U005954,0.99737,1,2025-07-30
U005955,0.288074,0,
U005956,0.49732,1,2025-07-11
U005957,0.016349,0,
U005958,0.067642,0,
U005959,0.518492,0,
U005960,0.039039,0,
U005961,0.000256,0,
U005962,0.369574,1,2025-07-10
U005963,0.276851,0,
U005964,0.027406,0,
U005965,0.000905,0,
U005966,0.009181,0,
U005967,0.169132,1,2025-07-23
U005968,0.707716,1,2025-07-29
U005969,0.185279,0,
U005970,0.393483,0,
U005971,0.375306,1,2025-07-30
U005972,0.407313,1,2025-07-20
U005973,0.005361,0,
U005974,0.129957,0,
U005975,0.002696,0,
U005976,0.006911,0,
U005977,0.012531,0,
U005978,0.024119,0,
U005979,0.297829,0,
U005980,0.00577,0,
U005981,0.007626,0,
U005982,0.000145,0,
U005983,0.000786,0,
U005984,0.291849,0,
U005985,0.027653,0,
U005986,0.000149,0,
U005987,0.692046,1,2025-07-04
U005988,0.008529,0,
U005989,0.502929,1,2025-07-15
U005990,0.083947,0,
U005991,0.184358,0,
U005992,0.132638,0,
U005993,0.000209,0,
U005994,0.721071,1,2025-07-13
U005995,0.798704,0,
U005996,0.0316,0,
U005997,0.266237,0,
U005998,0.011808,0,
U005999,0.834725,1,2025-07-16
U006000,0.348055,0,
U006001,0.000118,0,
U006002,0.279766,1,2025-07-20
U006003,0.209573,0,
U006004,0.099309,0,
U006005,0.000421,0,
U006006,0.743132,1,2025-07-17
U006007,0.089945,0,
U006008,0.04538,0,
U006009,0.231175,1,2025-07-11
U006010,0.463872,1,2025-07-20
U006011,0.50115,0,
U006012,0.281969,1,2025-07-11
U006013,0.016187,0,
U006014,0.206969,1,2025-07-06
U006015,0.325571,0,
U006016,0.00663,0,
U006017,0.013971,0,
U006018,0.000399,0,
U006019,0.447694,0,
U006020,0.013797,0,
U006021,0.818584,1,2025-07-11
U006022,0.952605,1,2025-07-19
U006023,0.554086,0,
U006024,0.004901,0,
U006025,0.074456,0,
U006026,0.000118,0,
U006027,0.538931,1,2025-07-30
U006028,0.004081,0,
U006029,0.601293,1,2025-07-20
U006030,0.013267,0,
U006031,0.032725,0,
U006032,0.292338,1,2025-07-06
U006033,0.002363,0,
U006034,0.762589,1,2025-07-30
U006035,0.813698,1,2025-07-05
U006036,0.003063,0,
U006037,0.002159,0,
U006038,0.182573,1,2025-07-21
U006039,0.398375,1,2025-07-17
U006040,0.910537,1,2025-07-05
U006041,0.011994,0,
U006042,0.186373,0,
U006043,0.012566,0,
U006044,0.099988,0,
U006045,0.41989,0,
U006046,0.865063,0,
U006047,0.002357,0,
U006048,0.032105,1,2025-07-31
U006049,0.055585,0,
U006050,0.000361,0,
U006051,0.005099,0,
U006052,0.216019,1,2025-07-25
U006053,0.003322,0,
U006054,0.040768,0,
U006055,0.071661,0,
U006056,0.004156,0,
U006057,0.005399,0,
U006058,0.407578,1,2025-07-05
U006059,0.000761,0,
U006060,0.003658,0,
U006061,0.146071,0,
U006062,0.005967,0,
U006063,0.015398,0,
U006064,0.002904,0,
U006065,0.006022,0,
U006066,0.411194,1,2025-07-16
U006067,0.029604,0,
U006068,0.08643,0,
U006069,0.014182,0,
U006070,0.903927,1,2025-07-09
U006071,0.000378,0,
U006072,0.597987,1,2025-07-07
U006073,0.011576,0,
U006074,0.748451,1,2025-07-16
U006075,0.015142,1,2025-07-18
U006076,0.003318,0,
U006077,0.008119,0,
U006078,0.002521,0,
U006079,0.22222,0,
U006080,0.246928,0,
U006081,0.326586,0,
U006082,0.000974,0,
U006083,0.081962,0,
U006084,0.007664,0,
U006085,0.253868,0,
U006086,0.181272,1,2025-07-19
U006087,0.167856,0,
U006088,0.484013,0,
U006089,0.454124,1,2025-07-29
U006090,0.360747,0,
U006091,0.002223,0,
U006092,0.185366,0,
U006093,0.006659,0,
U006094,0.001281,0,
U006095,0.259471,0,
U006096,0.000647,0,
U006097,0.386707,0,
U006098,0.000149,0,
U006099,0.006459,0,
U006100,0.83309,1,2025-07-03
U006101,0.000537,0,
U006102,0.029356,1,2025-07-13
U006103,0.541607,1,2025-07-23
U006104,0.568619,1,2025-07-14
U006105,0.001078,0,
U006106,0.134105,0,
U006107,0.026197,0,
U006108,0.002229,0,
U006109,0.014054,0,
U006110,0.057435,0,
U006111,0.004666,0,
U006112,0.000449,0,
U006113,0.006673,0,
U006114,0.052362,0,
U006115,0.024815,0,
U006116,0.00067,0,
U006117,0.044087,0,
U006118,0.002682,0,
U006119,0.147881,1,2025-07-14
U006120,0.984949,1,2025-07-06
U006121,0.034052,0,
U006122,0.141871,0,
U006123,0.000447,0,
U006124,0.340222,0,
U006125,0.023144,0,
U006126,0.07241,0,
U006127,0.021234,0,
U006128,0.001813,0,
U006129,0.141653,0,
U006130,0.015462,0,
U006131,0.021171,0,
U006132,0.000981,0,
U006133,0.662226,0,
U006134,0.207871,1,2025-07-17
U006135,0.590653,1,2025-07-18
U006136,0.993121,1,2025-07-23
U006137,0.30404,0,
U006138,0.038943,0,
U006139,0.000508,0,
U006140,0.015961,0,
U006141,0.011141,0,
U006142,0.118362,1,2025-07-13
U006143,0.000359,0,
U006144,0.000451,0,
U006145,0.048042,0,
U006146,0.000281,0,
U006147,0.000204,0,
U006148,0.000215,0,
U006149,0.141256,0,
U006150,0.0012,0,
U006151,6e-05,0,
U006152,0.002755,0,
U006153,0.255008,1,2025-07-23
U006154,0.012793,0,
U006155,0.000814,0,
U006156,0.875504,1,2025-07-23
U006157,0.391137,0,
U006158,0.000221,0,
U006159,0.010102,0,
U006160,0.005821,0,
U006161,0.581496,0,
U006162,0.025826,0,
U006163,0.92707,1,2025-07-04
U006164,0.816416,0,
U006165,0.022103,0,
U006166,0.000632,0,
U006167,0.985881,1,2025-07-15
U006168,0.243116,0,
U006169,0.08761,0,
U006170,0.000666,0,
U006171,0.06242,1,2025-07-29
U006172,0.459926,0,
U006173,0.232994,1,2025-07-26
U006174,0.343277,0,
U006175,0.005953,0,
U006176,0.005257,0,
U006177,0.118822,0,
U006178,0.731871,1,2025-07-15
U006179,0.120225,0,
U006180,0.001349,0,
U006181,0.000215,0,
U006182,0.18229,0,
U006183,0.186716,0,
U006184,0.000605,0,
U006185,0.003224,0,
U006186,0.875098,1,2025-07-26
U006187,0.006177,0,
U006188,0.018679,0,
U006189,0.008503,0,
U006190,0.003601,0,
U006191,0.001034,0,
U006192,0.141457,0,
U006193,0.142322,0,
U006194,0.466416,0,
U006195,0.089188,0,
U006196,0.001025,0,
U006197,0.007235,0,
U006198,0.001486,0,
U006199,0.000789,0,
U006200,0.50964,1,2025-07-02
U006201,0.000409,0,
U006202,0.121683,0,
U006203,0.000582,0,
U006204,0.001089,0,
U006205,0.000514,0,
U006206,0.040019,0,
U006207,0.317526,0,
U006208,0.973393,1,2025-07-16
U006209,0.004063,0,
U006210,0.585939,1,2025-07-15
U006211,0.040936,0,
U006212,0.031364,0,
U006213,0.000461,0,
U006214,0.000302,0,
U006215,0.00033,0,
U006216,0.615359,1,2025-07-28
U006217,0.016147,0,
U006218,0.057673,0,
U006219,0.186429,1,2025-07-31
U006220,0.032622,0,
U006221,0.413458,1,2025-07-31
U006222,0.001323,0,
U006223,0.006308,0,
U006224,0.000925,0,
U006225,0.005226,0,
U006226,0.008756,0,
U006227,0.375557,1,2025-07-03
U006228,0.550641,0,
U006229,0.191639,0,
U006230,0.000813,0,
U006231,0.252569,1,2025-07-19
U006232,0.000505,0,
U006233,0.50736,0,
U006234,0.058,0,
U006235,0.167938,0,
U006236,0.006875,0,
U006237,0.17199,0,
U006238,0.04604,0,
U006239,0.000247,0,
U006240,0.486096,0,
U006241,0.003094,0,
U006242,0.007747,0,
U006243,0.320761,0,
U006244,0.347124,0,
U006245,0.004751,0,
U006246,0.018324,0,
U006247,0.005269,0,
U006248,0.003466,0,
U006249,0.006259,0,
U006250,0.00584,0,
U006251,0.092023,0,
U006252,0.024771,0,
U006253,0.001215,0,
U006254,0.077089,0,
U006255,0.004814,0,
U006256,0.001987,0,
U006257,0.018305,0,
U006258,0.004612,0,
U006259,0.003235,0,
U006260,0.057968,0,
U006261,0.456032,0,
U006262,0.034962,0,
U006263,0.018388,0,
U006264,0.000416,0,
U006265,0.000831,0,
U006266,0.090323,0,
U006267,0.50959,0,
U006268,0.000912,0,
U006269,0.000131,0,
U006270,0.002107,0,
U006271,0.003927,0,
U006272,0.848077,1,2025-07-16
U006273,0.002285,0,
U006274,0.000116,0,
U006275,0.022649,0,
U006276,0.001263,0,
U006277,0.000357,0,
U006278,0.025491,0,
U006279,0.002891,0,
U006280,0.000559,0,
U006281,0.148357,0,
U006282,0.006298,0,
U006283,0.003373,0,
U006284,0.824428,1,2025-07-04
U006285,0.010958,0,
U006286,0.31459,0,
U006287,0.818615,1,2025-07-04
U006288,0.01236,0,
U006289,0.010036,0,
U006290,0.776605,1,2025-07-31
U006291,0.161633,1,2025-07-12
U006292,0.00299,0,
U006293,0.383192,1,2025-07-27
U006294,0.013175,0,
U006295,0.603076,0,
U006296,0.433302,0,
U006297,0.135387,0,
U006298,0.284812,0,
U006299,0.709682,0,
U006300,0.010638,0,
U006301,0.480544,1,2025-07-16
U006302,0.387055,0,
U006303,0.803619,1,2025-07-20
U006304,0.400046,1,2025-07-25
U006305,0.239902,1,2025-07-18
U006306,0.007053,0,
U006307,0.759158,0,
U006308,0.000538,0,
U006309,0.022782,0,
U006310,0.003162,0,
U006311,0.075622,0,
U006312,0.463767,0,
U006313,0.002412,0,
U006314,0.000319,0,
U006315,0.144619,0,
U006316,0.010261,0,
U006317,0.001505,0,
U006318,0.705741,1,2025-07-03
U006319,0.006626,0,
U006320,0.01088,0,
U006321,0.125498,0,
U006322,0.015421,0,
